Name,Height,Reach,STANCE,DOB,ID,Hometown,Hometown_Elevation,Trains_Out_Of
Roque Martinez,"5' 10""","72""",Orthodox,"Mar 04, 1986",2c5a0b8317f8f27a,Tamuning,41.90567016601562,Spike 22
Melissa Martinez,"5' 2""","66""",Southpaw,"Aug 18, 1997",3f4c3bc822bea45d,Mexico City,2229.728759765625,Bonebreakers Team
Wagner da Conceicao Martins,"6' 7""",--,Orthodox,"May 19, 1978",563d051c9e769b24,Sao Luis,30.43181800842285,B-Tough
Adriano Martins,"5' 10""","72""",Southpaw,"Dec 16, 1982",7dcf06c1967801c1,"Manaus, Amazonas",45.5338249206543,Top Life Amazonas
Lucas Martins,"6' 0""","72""",Southpaw,"Nov 11, 1988",7413b80dbb0f8f9f,"Montes Claros, Minas Gerais",654.586669921875,Capital da Luta
Max Martyniouk,--,--,,--,69d3fa376ff2595e,,,
Bristol Marunde,"6' 1""","75""",Orthodox,"Apr 20, 1982",a17322f99ddfd8e9,"Las Vegas, Nevada",611.1598510742188,Syndicate MMA
Shoji Maruyama,"5' 7""",--,Orthodox,"Apr 24, 1983",c046100aea0dba9a,"Nabari, Mie",227.3613739013672,KIBA Martial Arts Club
Kazuma Maruyama,"5' 11""","72""",Orthodox,"Jul 19, 1992",aa1a873d05acc7eb,Kagoshima,5.490913867950439,Tri.H Studio
Mike Massenzio,"6' 2""","73""",Southpaw,"Nov 01, 1982",5b2d7906aa894274,"Paterson, New Jersey",25.82639312744141,Team Bombsquad
Jameel Massouh,"5' 10""","72""",Orthodox,"Sep 12, 1984",883922e5cd6d8473,"Milwaukee, Wisconsin",187.2257080078125,Freestyle Academy
Tiffany Masters,"5' 3""","65""",Orthodox,"Jul 31, 1994",ca743f96dd2063d5,"Fond du Lac, Wisconsin",231.7846374511719,Unified Martial Arts
Jorge Masvidal,"5' 11""","74""",Orthodox,"Nov 12, 1984",47b9e0e7703a4868,"Miami, Florida",0.5367298126220703,American Top Team
Al Matavao,"5' 8""","67""",Orthodox,"Feb 23, 1994",eec3fe66a8b11a26,"Nu'uuli, Tutuila Island",8.371631622314453,Legacy Jiu-Jitsu
Tateki Matsuda,"5' 7""",--,Orthodox,"Feb 27, 1986",3a524c6700addc24,"Shinagawa, Tokyo",9.5,Team Sityodtong
Daijiro Matsui,"5' 9""",--,Orthodox,"Dec 05, 1972",cd42bbe8887bba90,"Kurashiki, Okayama",2.630152225494385,Freelance
Koichiro Matsumoto,"5' 7""",--,,"Mar 07, 1986",2fb6f197d1fbc779,Tokushima,3.657451868057251,Imada Dojo
Jean Matsumoto,"5' 6""","68""",Orthodox,"Sep 09, 1999",ffd3224638c01b57,"Braganca Paulista, Sao Paulo",849.2694702148438,Inside Muay Thai
Koyomi Matsushima,"5' 7""","66""",Orthodox,"Oct 08, 1992",5ad226da6c74a48e,"Yokohama, Kanagawa",12.80799961090088,Pancraseism Yokohama
Naoki Matsushita,"5' 6""",--,Orthodox,--,990060b2a68a7b82,"Nagoya, Aichi",16.96395301818848,MB3z
AJ Matthews,"5' 11""",--,,--,18e4f61f16f458c6,,,
Jake Matthews,"5' 11""","73""",Orthodox,"Aug 19, 1994",a845f0735bc67405,"Epping, Victoria",141.2411499023438,Nexus
Connor Matthews,"5' 8""","71""",Switch,"May 31, 1992",36e78278a77006d4,"Freetown, Massachusetts",64.94636535644531,Lakeville MMA & Fitness
Claudio Mattos,--,--,Orthodox,--,6e2b1d631832921d,Belo Horizonte,854.6533813476562,
John Matua,"6' 2""",--,Orthodox,--,c933d423ebdbbbdb,"Garden Grove, California",25.76286697387695,
Francesco Maturi,--,--,,--,d3b5ad3b15a64a18,,,
Vladimir Matyushenko,"6' 0""","74""",Orthodox,"Jan 04, 1971",ccdd90bd1fc7dab6,Retchisa,133.7912902832031,VMAT
Miranda Maverick,"5' 3""","65""",Southpaw,"Jul 01, 1997",f29a6350c69f4a33,"Springfield, Missouri",398.2706909179688,Elevation Fight Team
Nick Maximov,"6' 0""","76""",Southpaw,"Dec 23, 1997",12585614e0ed2626,"Chico, California",62.26057434082031,Nick Diaz Academy
Elaina Maxwell,"5' 8""",--,Orthodox,"Dec 16, 1978",a16ce18149021139,"San Jose, California",24.67866325378418,Combat Sports Academy
Jeremy May,"6' 1""",--,,"Oct 23, 1986",c32fdfe75cda5b22,"Vero Beach, Florida",5.114198684692383,
Jack May,"6' 8""",--,Switch,"Apr 14, 1981",2c6e81426dd7573c,"Chino Hills, California",211.8305816650391,CSW
Don'Tale Mayes,"6' 6""","81""",Orthodox,"Jan 16, 1992",1a9480fc288e55d7,"Louisville, Kentucky",140.6637420654297,Bronx Hill MMA
Gray Maynard,"5' 9""","70""",Orthodox,"May 09, 1979",7d96bc577e5178b2,"Santa Cruz, California",6.945577144622803,American Kickboxing Academy
Brooke Mayo,"5' 7""",--,,--,1b41c21d947d6f2f,"Pleasanton, California",107.011100769043,Team Alpha Male
Gina Mazany,"5' 6""","68""",Southpaw,"Aug 19, 1988",016a8d958883167c,"Anchorage, Alaska",28.57769966125488,Glory MMA & Fitness
Sabina Mazo,"5' 7""","70""",Orthodox,"Mar 25, 1997",70d2329a92864fdb,"Medellin, Antioquia",1486.253784179688,Teixeira MMA & Fitness
Scott McAfee,"5' 8""",--,Orthodox,"Aug 23, 1983",7e7d81bf162a5ec1,"Fairbanks, Alaska",135.4343566894531,Team Alpha Male
Bobby McAndrews,--,--,Orthodox,--,ef6f45095119d416,,,
Michael McBride,"6' 1""",--,Orthodox,"Mar 09, 1986",443f60bec7c3c3d5,"Webster City, Iowa",316.5771789550781,
Ian McCall,"5' 5""","64""",Orthodox,"May 07, 1984",701e057d63c124d9,"Dana Point, California",44.01461791992188,Team Oyama
Molly McCann,"5' 4""","62""",Orthodox,"May 04, 1990",51018a31ddf31eb2,"Liverpool, Merseyside",16.51688385009766,Next Generation MMA Liverpool
Charles McCarthy,"5' 10""","71""",Orthodox,"Aug 06, 1980",da97d6c97d09c030,"Miami, Florida",0.5367298126220703,American Top Team
Sean McCorkle,"6' 7""","81""",Orthodox,"Jul 17, 1976",008dc37cca279def,"Indianapolis, Indiana",222.7775268554688,Team James Clingerman
Kris McCray,"6' 0""","76""",Orthodox,"Sep 24, 1981",baed16f18348908e,"Toms River, New Jersey",6.497743606567383,Iron Army
Tamdan McCrory,"6' 4""","76""",Switch,"Nov 05, 1986",eff47295daf721a6,"Binghamton, New York",263.7608032226562,CNY MMA
Rob McCullough,"5' 9""","69""",Orthodox,"May 26, 1977",11e3fd7546359fc5,"Huntington Beach, California",11.58590698242188,HB Ultimate
Justin McCully,"6' 1""","73""",Orthodox,"Feb 18, 1976",75f871836d41f90f,"Orange, California",55.17353439331055,Team Punishment
Robert McDaniel,"6' 3""","75""",Southpaw,"May 03, 1983",5cafbc97dba2e797,"St. Augustine, Florida",1.525725483894348,
Michael McDonald,"5' 11""",--,Orthodox,"Feb 06, 1965",d52ef694108f8235,"Modesto, California",28.53858947753906,Last Stand Fight Team
Scott McDonald,--,--,,--,08ae3100bf2100ed,"Tacoma, Washington",75.0804672241211,AMC Pankration
Michael McDonald,"5' 9""","70""",Orthodox,"Jan 15, 1991",d0314416a7f26527,"Modesto, California",28.53858947753906,Last Stand Fight Team
Josh McDonald,--,--,,--,b507a76087e3ed9f,"Concord, California",22.78508949279785,Fairtex Gym
Miles McDonald,"5' 7""",--,,"Aug 13, 1991",a3f8356ace5e3eb5,"Ozark, Missouri",356.5447387695312,
Justin McElfresh,"6' 6""",--,Orthodox,"Jan 04, 1980",49c29e57d4e2be6f,"New Richmond, Ohio",150.3013305664062,
Drew McFedries,"6' 0""","72""",Southpaw,"Jul 27, 1978",1fd4fbdcc67de844,"Bettendorf, Iowa",174.5332489013672,Champions Gym
Liam McGeary,"6' 6""",--,,"Oct 04, 1982",e4e0993befecdaf8,"Andover, Hampshire",71.56204986572266,Team Renzo Gracie
Gan McGee,"6' 10""",--,Orthodox,"Nov 20, 1976",d90b630e0561818b,"San Luis Obispo, California",69.1565933227539,S.K.S. Fight Team
Court McGee,"5' 11""","75""",Orthodox,"Dec 12, 1984",523fa774700d7d3f,"Layton, Utah",1325.673706054688,Factory X
Marcus McGhee,"5' 8""","69""",Orthodox,"May 07, 1990",c0ac37a4a1133da9,"Phoenix, Arizona",331.523681640625,MMA Lab
Ryan McGillivray,"5' 11""",--,,"Sep 27, 1986",1f9c371c93dfd3a9,"Edmonton, Alberta",667.5521240234375,Jackson-Wink MMA
Ryan McGivern,"6' 0""",--,Orthodox,"Jan 17, 1980",856ec65948b7d234,"Bettendorf, Iowa",174.5332489013672,Miletich Martial Arts
Jack McGlaughlin,--,--,Orthodox,--,237187ed9f419285,,,
Conor McGregor,"5' 9""","74""",Southpaw,"Jul 14, 1988",f4c49976c75c5ab2,Dublin,5.0190749168396,SBG Ireland
Greg McIntyre,"5' 10""",--,Orthodox,"Apr 21, 1980",00a905a4a4a2b071,"San Diego, California",15.22877025604248,
Antonio McKee,"5' 8""",--,Southpaw,"Mar 12, 1970",3414b50b08a10600,"Lakewood, California",14.53318881988525,Bodyshop Fitness Team
AJ McKee,"5' 10""",--,,--,f3ec0214794a699e,,,
Rhys McKee,"6' 2""","78""",Orthodox,"Sep 10, 1995",f748267c4ab6c127,Ballymena,47.13661193847656,Next Generation Northern Ireland
Cory McKenna,"5' 3""","58""",Orthodox,"Jul 11, 1999",3351aa64aa83c4d9,Cwmbran,99.07085418701172,Team Alpha Male
Tim McKenzie,"6' 0""","74""",Orthodox,"Jul 21, 1982",9ca265dfe8323db3,"Stockton, California",4.496190071105957,
Cody McKenzie,"6' 0""","72""",Switch,"Dec 16, 1987",7be63795363029e8,"Cordova, Alaska",26.95369720458984,Warrior Camp
Terrance McKinney,"5' 10""","73""",Switch,"Sep 15, 1994",809bd1a871491508,"Spokane, Washington",573.4121704101562,Warrior Camp
Brian McLaughlin,"5' 9""",--,,"May 12, 1984",6488729da7ac1c79,"Tampa, Florida",5.853272438049316,Gracie Tampa
Jason McLean,"5' 5""",--,,--,8336d7a85ce45481,"Perthamboy, New Jersey",15.4583854675293,AMA Fight Club
Garreth McLellan,"6' 1""","72""",Southpaw,"Sep 01, 1982",f215cfbd4ba3c270,"Johannesburg, Gauteng",1743.009643554688,FightFit Militia
Sara McMann,"5' 6""","66""",Orthodox,"Sep 24, 1980",7be74a12d7352df2,"Gaffney, South Carolina",239.1059265136719,Team Alpha Male
James McSweeney,"6' 4""","77""",Switch,"Oct 24, 1980",cac08b8685387ca5,"London, Greater London",7.168957710266113,McSweeney Martial Arts
Charles McTorry,--,--,,--,acd8a53f7c0ce85e,"Nashville, Tennessee",152.9315185546875,
Daniel McWilliams,"6' 1""",--,,--,7b03d9df5910917d,"Palmdale, California",809.5014038085938,Team Garage
Tim Means,"6' 2""","75""",Orthodox,"Feb 20, 1984",4b47e71384a9522f,"Albuquerque, New Mexico",1509.996826171875,Fit NHB
Yancy Medeiros,"5' 10""","75""",Orthodox,"Sep 07, 1987",813550bc53b15fb0,"Makaha, Hawaii",7.018107414245605,Team Hakuilua
Anistavio Medeiros,"5' 6""",--,Orthodox,"May 01, 1988",2937cb502dda0808,,,
Kaline Medeiros,"5' 3""",--,,--,263af068bd986548,"Joao Pessoa, Paraiba",31.58108329772949,Juniko
Marquel Mederos,"5' 10""","69""",Orthodox,"Nov 30, 1996",e2be0c1a9b886d92,"Dallas, Texas",137.5803375244141,Factory X
Uros Medic,"6' 1""","71""",Southpaw,"Apr 25, 1993",681399317dbf4701,"Anchorage, Alaska",28.57769966125488,Kings MMA
Todd Medina,"5' 10""",--,Southpaw,--,b60391da771deefe,"Santa Ana, California",34.06098175048828,Carlson Gracie Jiu-Jitsu
Jason Medina,"5' 9""",--,,--,f53fb9d9e57cc38e,"Moline, Illinois",176.5513916015625,Miletich Martial Arts
Jose Medina,"6' 0""","74""",Orthodox,"May 17, 1991",baa9be02c3e3e038,"Chicago, Illinois",183,
Emil Meek,"5' 11""","74""",Switch,"Aug 20, 1988",103b06d8707895a9,Trondheim,10.6350040435791,Xtreme Couture
Sanford Alton Meeks,"6' 5""","75""",Orthodox,"Apr 05, 1994",27c59ac201539d10,,,
Gerald Meerschaert,"6' 1""","77""",Southpaw,"Dec 18, 1987",6ac9bc2953c47345,"Racine, Wisconsin",189.9757995605469,Kill Cliff FC
Frank Megallon,"5' 10""",--,Southpaw,--,c0a93b52096b7682,California,145.0107269287109,
Derrick Mehmen,"6' 4""",--,,"May 30, 1985",6c7dafd03b6cc3f8,"Cedar Rapids, Iowa",221.8151550292969,American Top Team
Miika Mehmet,--,--,Orthodox,--,41dca66f9dadfc86,,,
Jordan Mein,"6' 0""","73""",Orthodox,"Oct 10, 1989",2aa49b3766a59bcd,"Lethbridge, Alberta",904.5885620117188,Canadian Martial Arts Centre
Bryce Mejia,"6' 1""",--,,--,6eae26c44e505775,,,
Brian Melancon,"5' 8""",--,Orthodox,"May 28, 1982",eee7dafac7d672b5,"Houston, Texas",14.5621976852417,Paradigm Training Center
Brandon Melendez,"5' 11""",--,Southpaw,"Mar 24, 1983",2b06b6ad5db63348,"Bountiful, Utah",1332.697265625,Elite Performance
Gilbert Melendez,"5' 9""","73""",Orthodox,"Apr 12, 1982",aa5b4eff51bdc7d1,"San Francisco, California",15.56241893768311,Skrap Pack
Nair Melikyan,"5' 6""",--,,"Aug 08, 1997",64b8561624d3b15e,Yerevan,1006.215942382812,
Marcelo Mello,"5' 7""",--,Southpaw,--,672ef06fd9f41f7d,,,
Fabio Mello,"5' 5""",--,Southpaw,--,8a028648f3f0761d,"Coconut Creek, Florida",3.250432729721069,Imperial Athletics
Vanessa Melo,"5' 5""","65""",Orthodox,"Mar 27, 1988",9b7dfb3b7d99926a,"Sao Paulo, Sao Paulo",761.88525390625,Babuino Gold Team
Antonio Mendes,"6' 3""","77""",Southpaw,"Apr 19, 1981",3795fca327cbcf23,"Fortaleza, Ceara",28.06310272216797,Dragon Fight
Chad Mendes,"5' 6""","66""",Orthodox,"May 01, 1985",b5b684eac99ae0a3,"Hanford, California",72,Team Alpha Male
Augusto Mendes,"5' 6""","65""",Orthodox,"Mar 03, 1983",3d5b1ce6097dbb49,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Soul Fighters BJJ
Eddie Mendez,"5' 10""",--,,"Jan 16, 1984",49e49b54e5901d0d,"Sun Valley, California",262.2250061035156,House of Champions
Mateus Mendonca,"5' 6""","71""",Orthodox,"Jan 17, 1999",48812daf291a4e23,"Pindare-Mirim, Maranhao",20.89598083496094,Chute Boxe Diego Lima
Luis Mendoza,--,--,,--,28200bc87367614f,"San Jose, California",24.67866325378418,
Pietro Menga,"5' 7""","68""",Southpaw,"Feb 15, 1988",869d68b5383131fd,"Manchester, Greater Manchester",81.84928894042969,MMA Academy Liverpool
Alonzo Menifield,"6' 0""","76""",Orthodox,"Oct 18, 1987",a495f599e787614f,"Dallas, Texas",137.5803375244141,Saekson Muay Thai
Ivan Menjivar,"5' 6""","64""",Orthodox,"May 30, 1982",5755960ebd0b16f6,La Paz,3615.8330078125,Tristar Gym
Dave Menne,"5' 10""",--,Orthodox,"Jul 29, 1974",275cafc9de131c83,"Minneapolis, Minnesota",254.7821655273438,Menne Combat Academy
Steve Mensing,"5' 11""",--,Orthodox,"Dec 06, 1977",3bc27ec15facbcf3,Rostock,9.333707809448242,Golden Glory Berlin
Buck Meredith,"6' 2""",--,,"May 17, 1982",36120738148f203f,"Temecula, California",306.6764221191406,Team Quest
Adam Meredith,"6' 2""",--,,--,c1135a6892e916db,"St. Louis, Missouri",140.9539031982422,St. Charles MMA
Nick Meregali,--,--,,--,2f6dc878d653c442,,,
Joe Merritt,"6' 0""",--,Orthodox,"Mar 07, 1984",e82d5f54daa85a7e,"Rancho Cucamonga, California",367.6153259277344,Millennia MMA
Jeremiah Metcalf,"6' 1""",--,Orthodox,--,5bdcbd8dd681a257,"Modesto, California",28.53858947753906,Team Voodoo
Jonathan Meunier,"6' 3""",--,Switch,"Aug 04, 1987",5823ceab56741617,"Quebec City, Quebec",53.12145614624023,Tristar Quebec
Yaotzin Meza,"5' 9""","71""",Orthodox,"Feb 04, 1981",3623bd267a2eef2e,"Glendale, Arizona",350.8695068359375,MMA Lab
Guy Mezger,"6' 1""",--,Orthodox,"Jan 01, 1968",946f341df6472ee0,"Houston, Texas",14.5621976852417,Lion's Den Dallas
Brandon Michaels,"5' 9""",--,,--,f5e4ce11afbdfb61,,,
Andreas Michailidis,"6' 0""","76""",Orthodox,"Jul 18, 1988",79325a3c1a5c3bf4,Athens,71.07514190673828,EFL Academy
David Michaud,"5' 9""",--,Orthodox,"Nov 10, 1988",49f4b511932f71e9,"Brookings, South Dakota",493.9588928222656,MMA Lab
Chris Mickle,"5' 9""",--,Orthodox,"Jul 10, 1983",f903967fd320da38,"Madrid, Iowa",308.6247253417969,
Zachary Micklewright,"6' 0""","74""",Southpaw,"Aug 21, 1976",a36a14985a57a1c6,"Davenport, Iowa",178.7347869873047,Miletich Fighting Systems
Kristof Midoux,"6' 1""",--,Orthodox,"Jul 30, 1974",5b5b9c6f6f270369,Nice,22.13094902038574,Boxing Squad
Keith Mielke,"5' 8""",--,,--,f62850b3c7480db9,"San Diego, California",15.22877025604248,
Chris Mierzwiak,"6' 1""",--,,"Feb 14, 1988",2b284840ca89876a,"Sylvania, Ohio",202.60546875,Team Jorge Gurgel
Gabriel Miglioli,"5' 8""",--,,--,a6fa5dd90528e9f7,"Sao Paulo, Sao Paulo",761.88525390625,Alliance MMA
Bojan Mihajlovic,"5' 11""","73""",Orthodox,"Mar 30, 1980",d6285cba1d1052e0,Novi Sad,75.95735168457031,Family Fight Team
Billy Miles,"5' 10""",--,Orthodox,"Apr 28, 1978",3c48019bc387b80c,"Lincoln, California",51.85540771484375,Capital City Fighting Alliance
Pat Miletich,"5' 10""",--,Orthodox,"Mar 09, 1968",cedfdf8d423d500c,"Bettendorf, Iowa",174.5332489013672,Miletich Martial Arts
Curtis Millender,"6' 2""","76""",Orthodox,"Dec 01, 1987",f1928a52590c5532,"San Bernardino, California",319.7660217285156,CSW
Phillip Miller,"5' 11""",--,Orthodox,"Feb 20, 1979",18aecaf50f52e4c3,"Hesperia, California",970.387939453125,Williams Combat Grappling
Jason Miller,"6' 1""",--,Orthodox,"Dec 24, 1980",b2f88c04c4dd43ce,"Mission Viejo, California",134.5949401855469,Team Mayhem
Dan Miller,"6' 1""","74""",Orthodox,"Jun 30, 1981",d0c29452d3272603,"Sparta, New Jersey",217.4623260498047,Sussex County MMA
Jim Miller,"5' 8""","71""",Southpaw,"Aug 30, 1983",d1941565abf50b16,"Sparta, New Jersey",217.4623260498047,Sussex County MMA
Cole Miller,"6' 1""","73""",Orthodox,"Apr 26, 1984",282fa667ff9c51ed,"Augusta, Georgia",95.15142822265625,American Top Team
Henry Miller,"5' 7""",--,Southpaw,"Jul 16, 1969",45a2ba3ef82b9700,"St. Louis, Missouri",140.9539031982422,Team Fighting Dragon
Micah Miller,"6' 0""",--,Orthodox,"Feb 14, 1987",3ff0d0dc7a14bb50,"Coconut Creek, Florida",3.250432729721069,American Top Team
Aaron Miller,"5' 9""",--,,--,a4d055f1435d6d75,"Hacienda Heights, California",133.2122192382812,Bloodbank MMA
Mo Miller,"5' 8""","72""",Orthodox,"Aug 10, 1992",39019970ac8543e9,"Cleveland, Ohio",199.8630676269531,Strong Style Fight Team
Juliana Miller,"5' 7""","66""",Orthodox,"May 07, 1996",aa0c573da7119292,"San Diego, California",15.22877025604248,10th Planet San Diego
Eddy Millis,"6' 1""",--,,--,f2c934689243fe4e,"Waterford, Connecticut",37.10898971557617,Shark Tank
Che Mills,"6' 1""","76""",Orthodox,"Sep 29, 1982",6cadfd8f1d9e7685,"Gloucester, Gloucestershire",17.95593643188477,Trojan Free Fighters
Adam Milstead,"6' 3""","76""",Orthodox,"Jul 03, 1987",72ffecf712673af1,"Beaver Falls, Pennsylvania",243.4970092773438,Pittsburgh Fight Club
Alberto Mina,"6' 0""","77""",Orthodox,"May 02, 1982",4b1d46a1b5c0fd11,"Campina Grande, Paraiba",530.8424072265625,Kings MMA
Vitaly Minakov,"6' 2""",--,,"Feb 06, 1985",56c975c4a2b357a5,"Bryansk, Bryansk",152.8785247802734,Eagles MMA
Darrick Minner,"5' 7""","69""",Orthodox,"Apr 28, 1990",34e516ab361afb1c,"Auburn, Nebraska",281.1543273925781,Glory MMA & Fitness
Mike Minniger,--,--,,--,c8aa3541bec4042e,"Spokane, Washington",573.4121704101562,SikJitsu
Ikuhisa Minowa,"5' 9""",--,Orthodox,"Jan 12, 1976",ce6065baef021cf3,"Hashima, Gifu",8.380121231079102,Freelance
Carlton Minus,"5' 10""","75""",Orthodox,"Apr 26, 1993",40d8b74488743800,"Anchorage, Alaska",28.57769966125488,Avalanche Wrestling Association
Stipe Miocic,"6' 4""","80""",Orthodox,"Aug 19, 1982",d28dee5c705991df,"Independence, Ohio",261.6546020507812,Strong Style Fight Team
Frank Mir,"6' 3""","79""",Southpaw,"May 24, 1979",1ff9589f9065a9ed,"Las Vegas, Nevada",611.1598510742188,Frank Mir Gym
Juan Miranda,--,--,,--,be8ad887e4d674b0,"San Diego, California",15.22877025604248,City Boxing
Mario Miranda,"6' 3""","74""",Orthodox,"Jul 12, 1979",df2bf09c99594848,Rio de Janeiro,7.758727073669434,Black House
Vitor Miranda,"6' 1""","77""",Orthodox,"Mar 10, 1979",4bcb6eb12b4ad4aa,"Joinville, Santa Catarina",10.28814888000488,Team Nogueira
Gabriel Miranda,"5' 11""","71""",Orthodox,"Mar 25, 1990",b909a9a9688b5284,,,
Damir Mirenic,"6' 0""",--,Orthodox,"Aug 02, 1974",992c82450d96f726,Zagreb,132.6188049316406,Black Dragon
Kazuo Misaki,"5' 8""",--,Orthodox,"Apr 25, 1976",5e7a28f20927d64a,"Omigawa, Chiba",1.869853615760803,Haleo Top Team
Toby Misech,"5' 8""",--,Southpaw,"Mar 07, 1988",3f87218a7aca84c4,"Ewa Beach, Hawaii",1,Jesus Is Lord
Dokonjonosuke Mishima,"5' 7""",--,Southpaw,"Apr 19, 1972",b14a68c533f4a4aa,"Amagasaki, Hyogo",2.717469453811646,Cobra Kai MMA Dojo
Felix Lee Mitchell,--,--,Orthodox,--,6cbb7661c3258617,,,
David Mitchell,"6' 0""","75""",Orthodox,"Oct 24, 1979",8f3df4c579cfbb69,"Windsor, California",37.2548828125,Team Alpha Male
Danny Mitchell,"6' 2""",--,Orthodox,"Aug 08, 1986",c06d554ce1713fd3,"Doncaster, Yorkshire",22.60950660705566,AVT Fight Team
Brad Mitchell,"5' 11""",--,,"Oct 10, 1974",7263e0dc082adc87,"Dallas, Texas",137.5803375244141,Octagon MMA
Clay Mitchell,"6' 2""",--,,--,3d960455f880bb25,"Carlyle, Illinois",138.9535522460938,
Bryce Mitchell,"5' 10""","70""",Southpaw,"Oct 04, 1994",d9c6f19f958643e9,"Sherwood, Arkansas",78.92575073242188,Barata MMA
Maurice Mitchell,"5' 9""",--,Orthodox,"Jun 29, 1987",568bebed6366b667,"Anchorage, Alaska",28.57769966125488,Team Alpha Male
Terrence Mitchell,"5' 10""","74""",Orthodox,"Dec 30, 1989",f3ca6908f78efebe,"Anchorage, Alaska",28.57769966125488,Legacy Jiu-Jitsu
Roman Mitichyan,"5' 10""",--,Orthodox,"Sep 04, 1978",2961be02cfb0d2c1,,,
Matt Mitrione,"6' 3""","82""",Switch,"Jul 15, 1978",ba280572acfba13f,"Indianapolis, Indiana",222.7775268554688,Kill Cliff FC
Eiji Mitsuoka,"5' 7""",--,Southpaw,"Jan 01, 1976",2b4faacc16d66898,"Handa, Aichi",4.248072147369385,Wajutsu Keishukai RJW
Hiromitsu Miura,"5' 9""","71""",Orthodox,"Sep 22, 1981",509697e08673d2e5,"Ukiha, Fukuoka",32.05637741088867,Samurai Sword
Jonathan  Mix,"6' 0""",--,,"Nov 09, 1980",f64e4ecd214c6378,"Las Vegas, Nevada",611.1598510742188,
Tomoya Miyashita,"5' 7""",--,Southpaw,--,c9885b1b7c7055a0,"Tomakomai, Hokkaido",8.521150588989258,Power of Dream
Kazuyuki Miyata,"5' 8""",--,Orthodox,--,af70d268e5352186,"Mito, Ibaraki",7.468214511871338,Brave
Motoki Miyazawa,"5' 11""",--,Southpaw,--,9649d75defe0dedb,"Shibuya, Tokyo",25.18387222290039,Wajutsu Keishukai Tokyo
Takeya Mizugaki,"5' 7""","69""",Orthodox,"Dec 16, 1983",48e093ea1f43a053,"Miura, Kanagawa",29.44097518920898,Hakkei Gym
Mizuki,"5' 3""","65""",Orthodox,"Aug 19, 1994",43a59ce3bb40449e,"Neyagawa, Osaka",8.924927711486816,
Tatsuya Mizuno,"6' 1""",--,Southpaw,"Jun 02, 1981",478c8706bdb92440,Ibaraki,6.664315700531006,Freelance
Roxanne Modafferi,"5' 7""","69""",Orthodox,"Sep 24, 1982",4498b382c65a7faa,"Las Vegas, Nevada",611.1598510742188,Syndicate MMA
Bobby Moffett,"5' 10""","73""",Orthodox,"Jun 01, 1990",d76ad9a08c4408ff,"Homewood, Illinois",190.1050872802734,MMA Lab
Bronson Mohika,--,--,,--,65239fccecd03404,"Dublin, California",112.763053894043,808 Fight Factory
Nate Mohr,"5' 9""","72""",Orthodox,"Mar 03, 1983",04c15b52c3cc1cab,"Cedar Falls, Iowa",263.3914489746094,Team Curran
Renato Moicano,"5' 11""","72""",Orthodox,"May 21, 1989",b6452706b373eea1,"Brasilia, Federal District",1114.345825195312,First Fight Center
Thiago Moises,"5' 9""","70""",Orthodox,"Mar 23, 1995",d945aae53e3e54e6,"Indaiatuba, Sao Paulo",625.8428344726562,American Top Team
Muhammad Mokaev,"5' 7""","70""",Orthodox,"Jul 30, 2000",75353550928a7921,Manchester,58.92958831787109,KHK MMA Team
Ashkan Mokhtarian,"5' 6""","67""",Southpaw,"Sep 15, 1985",e9bc5748e6a76bb6,"Sydney, New South Wales",24.58777236938477,Australian Top Team
Suman Mokhtarian,"5' 8""","72""",Orthodox,"Jun 13, 1992",192520689012c7e4,"Sydney, New South Wales",24.58777236938477,Australian Top Team
Dan Molina,"5' 10""",--,,"Jun 14, 1984",606136dee6f6ecea,"Carson City, Nevada",1425.824829101562,
